"#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332"
"UPI000012B69B	0.2746331236897275	0.17819706498951782	0.23270440251572327	0.2138364779874214	0.27253668763102723	0.16771488469601678	0.15932914046121593	0.33962264150943394	0.09224318658280922	0.20754716981132076	0.3039832285115304	0.1320754716981132	0.3417190775681342	0.16142557651991615	0.07337526205450734	0.23270440251572327	0.2620545073375262	0.14046121593291405	0.16352201257861634	0.3060796645702306	0.1970649895178197	0.27044025157232704	0.20335429769392033	0.18029350104821804	0.20545073375262055	0.23060796645702306	0.23060796645702306	0.2641509433962264	0.16771488469601678	0.21593291404612158	0.14046121593291405	0.027253668763102725	0.22431865828092243	0.21174004192872117	0.2180293501048218	0.1970649895178197	0.259958071278826	0.2620545073375262	0.1928721174004193"
"UPI000004A4BA	0.2532051282051282	0.1907051282051282	0.1955128205128205	0.3076923076923077	0.21474358974358973	0.11858974358974358	0.21794871794871795	0.25961538461538464	0.0673076923076923	0.2692307692307692	0.2644230769230769	0.1282051282051282	0.34775641025641024	0.1282051282051282	0.038461538461538464	0.2644230769230769	0.21794871794871795	0.16185897435897437	0.16346153846153846	0.3157051282051282	0.16025641025641027	0.34775641025641024	0.15224358974358973	0.14262820512820512	0.1875	0.20512820512820512	0.2516025641025641	0.34615384615384615	0.14102564102564102	0.15384615384615385	0.15224358974358973	0.05128205128205128	0.23397435897435898	0.20673076923076922	0.25801282051282054	0.16506410256410256	0.3269230769230769	0.1955128205128205	0.11698717948717949"
"UPI000002C36C	0.2300556586270872	0.18923933209647495	0.24118738404452691	0.3042671614100185	0.20408163265306123	0.1280148423005566	0.23933209647495363	0.2653061224489796	0.06307977736549165	0.21150278293135436	0.27087198515769945	0.17068645640074212	0.43042671614100186	0.08163265306122448	0.05380333951762523	0.22820037105751392	0.20964749536178107	0.21706864564007422	0.13543599257884972	0.2912801484230056	0.22077922077922077	0.34137291280148424	0.137291280148423	0.137291280148423	0.24304267161410018	0.19851576994434136	0.22077922077922077	0.3469387755102041	0.1280148423005566	0.14656771799628943	0.15955473098330242	0.05194805194805195	0.2189239332096475	0.23191094619666047	0.2597402597402597	0.1150278293135436	0.31910946196660483	0.16883116883116883	0.10018552875695733"
"UPI00005EE555	0.25933831376734257	0.18036286019210246	0.23479188900747064	0.26040554962646745	0.2508004268943437	0.16755602988260407	0.19423692636072573	0.327641408751334	0.08004268943436499	0.22625400213447172	0.2753468516542156	0.1718249733191035	0.35538954108858056	0.13874066168623267	0.06616862326574173	0.2508004268943437	0.22305229455709713	0.17929562433297758	0.17395944503735325	0.27641408751334046	0.21771611526147278	0.3084311632870864	0.192102454642476	0.15901814300960512	0.23265741728922093	0.21451440768409819	0.23159018143009605	0.3062966915688367	0.16862326574172892	0.1824973319103522	0.14300960512273211	0.023479188900747065	0.20704375667022412	0.2294557097118463	0.24332977588046958	0.18463180362860193	0.27961579509071505	0.21878335112059766	0.16008537886872998"
"UPI0000051703	0.2632794457274827	0.19168591224018475	0.23556581986143188	0.2517321016166282	0.23787528868360278	0.15473441108545036	0.18013856812933027	0.3140877598152425	0.06928406466512702	0.20323325635103925	0.2840646651270208	0.18013856812933027	0.3625866050808314	0.13856812933025403	0.06928406466512702	0.279445727482679	0.23556581986143188	0.18244803695150116	0.14780600461893764	0.2979214780600462	0.20323325635103925	0.3163972286374134	0.19630484988452657	0.13625866050808313	0.23556581986143188	0.22863741339491916	0.23094688221709006	0.3187066974595843	0.18937644341801385	0.14318706697459585	0.15242494226327943	0.03002309468822171	0.24249422632794457	0.2632794457274827	0.23094688221709006	0.19399538106235567	0.3163972286374134	0.17782909930715934	0.13856812933025403"
"tr|I7MG78|I7MG78_TETTS	0.21141649048625794	0.2219873150105708	0.23255813953488372	0.2156448202959831	0.24735729386892177	0.19661733615221988	0.1945031712473573	0.33192389006342493	0.09936575052854123	0.15010570824524314	0.32558139534883723	0.17547568710359407	0.36152219873150104	0.14799154334038056	0.07610993657505286	0.18816067653276955	0.2959830866807611	0.15010570824524314	0.14799154334038056	0.3023255813953488	0.20718816067653276	0.2536997885835095	0.19873150105708245	0.2135306553911205	0.2156448202959831	0.2854122621564482	0.18181818181818182	0.22410147991543342	0.15644820295983086	0.2558139534883721	0.17758985200845667	0.016913319238900635	0.1945031712473573	0.24312896405919662	0.24312896405919662	0.16279069767441862	0.2769556025369979	0.2135306553911205	0.15644820295983086"
"UPI00027C8652	0.21487603305785125	0.256198347107438	0.21487603305785125	0.2396694214876033	0.2727272727272727	0.12396694214876033	0.23140495867768596	0.2892561983471074	0.09090909090909091	0.19008264462809918	0.32231404958677684	0.1487603305785124	0.36363636363636365	0.17355371900826447	0.05785123966942149	0.2809917355371901	0.2727272727272727	0.18181818181818182	0.11570247933884298	0.32231404958677684	0.21487603305785125	0.2644628099173554	0.23140495867768596	0.23140495867768596	0.21487603305785125	0.256198347107438	0.23140495867768596	0.2975206611570248	0.19834710743801653	0.2644628099173554	0.19008264462809918	0.049586776859504134	0.21487603305785125	0.24793388429752067	0.23140495867768596	0.1487603305785124	0.36363636363636365	0.1652892561983471	0.10743801652892562"
"UPI00019F9B77	0.25225225225225223	0.1981981981981982	0.1981981981981982	0.23648648648648649	0.2635135135135135	0.15765765765765766	0.19369369369369369	0.32882882882882886	0.08783783783783784	0.18243243243243243	0.29504504504504503	0.15090090090090091	0.36936936936936937	0.12612612612612611	0.07207207207207207	0.2545045045045045	0.2545045045045045	0.14189189189189189	0.15315315315315314	0.2927927927927928	0.20270270270270271	0.2702702702702703	0.19369369369369369	0.19144144144144143	0.20270270270270271	0.24324324324324326	0.21621621621621623	0.25900900900900903	0.17342342342342343	0.21171171171171171	0.15315315315315314	0.03153153153153153	0.22072072072072071	0.21621621621621623	0.2747747747747748	0.17567567567567569	0.30180180180180183	0.19594594594594594	0.14864864864864866"
"gi|21431745|sp|O13289.4|CATA_CANAL	0.25102880658436216	0.17078189300411523	0.2139917695473251	0.25102880658436216	0.23045267489711935	0.18930041152263374	0.1934156378600823	0.3004115226337449	0.102880658436214	0.22016460905349794	0.29218106995884774	0.12962962962962962	0.3477366255144033	0.1440329218106996	0.07407407407407407	0.2736625514403292	0.2345679012345679	0.13786008230452676	0.1522633744855967	0.2654320987654321	0.22633744855967078	0.25102880658436216	0.2222222222222222	0.16872427983539096	0.2037037037037037	0.21810699588477367	0.25308641975308643	0.23868312757201646	0.18518518518518517	0.205761316872428	0.13786008230452676	0.02880658436213992	0.18930041152263374	0.24691358024691357	0.23045267489711935	0.17695473251028807	0.257201646090535	0.22839506172839505	0.1646090534979424"
"gi|2340115|gb|AAC45605.1|	0.27838427947598254	0.1615720524017467	0.22161572052401746	0.287117903930131	0.26200873362445415	0.14847161572052403	0.23034934497816595	0.3231441048034934	0.07205240174672489	0.2259825327510917	0.314410480349345	0.13864628820960698	0.388646288209607	0.1299126637554585	0.06222707423580786	0.2838427947598253	0.20851528384279475	0.16812227074235808	0.1703056768558952	0.2827510917030568	0.23580786026200873	0.2576419213973799	0.23799126637554585	0.18668122270742357	0.23471615720524017	0.2183406113537118	0.23253275109170304	0.24781659388646288	0.2259825327510917	0.19868995633187772	0.21506550218340612	0.03384279475982533	0.12117903930131005	0.27510917030567683	0.2205240174672489	0.17903930131004367	0.25655021834061137	0.25655021834061137	0.18340611353711792"
"sp|O60568|PLOD3_HUMAN	0.23609226594301222	0.19810040705563092	0.2130257801899593	0.21709633649932158	0.25237449118046135	0.19674355495251017	0.17367706919945725	0.3202170963364993	0.10719131614654002	0.19131614654002713	0.276797829036635	0.17503392130257803	0.35006784260515605	0.11804613297150611	0.08548168249660787	0.208955223880597	0.2510176390773406	0.13568521031207598	0.14654002713704206	0.2903663500678426	0.17774762550881953	0.24016282225237448	0.19538670284938942	0.2157394843962008	0.19538670284938942	0.2564450474898236	0.18860244233378562	0.24694708276797828	0.1546811397557666	0.2564450474898236	0.16824966078697423	0.024423337856173677	0.20081411126187246	0.22795115332428764	0.23744911804613297	0.1519674355495251	0.2496607869742198	0.20352781546811397	0.18453188602442333"
"sp|O66198|CH60_ENTAK	0.22120658135283364	0.20658135283363802	0.24314442413162707	0.3126142595978062	0.1773308957952468	0.12979890310786105	0.2851919561243144	0.2303473491773309	0.07678244972577697	0.20658135283363802	0.27239488117001825	0.1956124314442413	0.4296160877513711	0.09323583180987204	0.04204753199268738	0.22486288848263253	0.22851919561243145	0.22120658135283364	0.12248628884826325	0.2979890310786106	0.22486288848263253	0.3235831809872029	0.170018281535649	0.14076782449725778	0.24862888482632542	0.21937842778793418	0.21206581352833637	0.33455210237659966	0.15539305301645337	0.15539305301645337	0.16270566727605118	0.038391224862888484	0.19926873857404023	0.226691042047532	0.2449725776965265	0.14990859232175502	0.3290676416819013	0.18281535648994515	0.09872029250457039"
"sp|P00004|CYC_HORSE	0.2692307692307692	0.14423076923076922	0.19230769230769232	0.33653846153846156	0.19230769230769232	0.1346153846153846	0.28846153846153844	0.22115384615384615	0.08653846153846154	0.25	0.2403846153846154	0.11538461538461539	0.28846153846153844	0.125	0.08653846153846154	0.2980769230769231	0.19230769230769232	0.125	0.20192307692307693	0.21153846153846154	0.20192307692307693	0.20192307692307693	0.2403846153846154	0.23076923076923078	0.17307692307692307	0.18269230769230768	0.25	0.21153846153846154	0.21153846153846154	0.25961538461538464	0.2403846153846154	0.04807692307692308	0.1346153846153846	0.27884615384615385	0.22115384615384615	0.10576923076923077	0.25	0.23076923076923078	0.16346153846153846"
"sp|P00044|CYC1_YEAST	0.24074074074074073	0.17592592592592593	0.18518518518518517	0.3055555555555556	0.2222222222222222	0.1111111111111111	0.25925925925925924	0.23148148148148148	0.10185185185185185	0.24074074074074073	0.28703703703703703	0.1111111111111111	0.37962962962962965	0.12962962962962962	0.07407407407407407	0.28703703703703703	0.2222222222222222	0.1388888888888889	0.1574074074074074	0.2777777777777778	0.23148148148148148	0.2222222222222222	0.2777777777777778	0.17592592592592593	0.18518518518518517	0.21296296296296297	0.24074074074074073	0.2037037037037037	0.24074074074074073	0.21296296296296297	0.21296296296296297	0.046296296296296294	0.12962962962962962	0.2777777777777778	0.24074074074074073	0.12962962962962962	0.26851851851851855	0.19444444444444445	0.14814814814814814"
"sp|P00374|DYR_HUMAN	0.22043010752688172	0.22580645161290322	0.22043010752688172	0.27956989247311825	0.22043010752688172	0.20967741935483872	0.24193548387096775	0.27956989247311825	0.16129032258064516	0.14516129032258066	0.3655913978494624	0.11290322580645161	0.34408602150537637	0.13440860215053763	0.05913978494623656	0.16129032258064516	0.2849462365591398	0.16129032258064516	0.1827956989247312	0.2956989247311828	0.1827956989247312	0.27419354838709675	0.15053763440860216	0.26344086021505375	0.1989247311827957	0.27956989247311825	0.1881720430107527	0.20967741935483872	0.11827956989247312	0.2956989247311828	0.22043010752688172	0.03763440860215054	0.20430107526881722	0.21505376344086022	0.3064516129032258	0.12903225806451613	0.26881720430107525	0.21505376344086022	0.1774193548387097"
"gi|4505763|ref|NP_000282.1|	0.2091346153846154	0.22355769230769232	0.23317307692307693	0.28846153846153844	0.20192307692307693	0.17067307692307693	0.28365384615384615	0.2403846153846154	0.11298076923076923	0.19951923076923078	0.3245192307692308	0.13701923076923078	0.4182692307692308	0.1201923076923077	0.07451923076923077	0.22355769230769232	0.2620192307692308	0.18509615384615385	0.12740384615384615	0.33413461538461536	0.20432692307692307	0.27403846153846156	0.20673076923076922	0.17067307692307693	0.22115384615384615	0.2403846153846154	0.21153846153846154	0.27163461538461536	0.18990384615384615	0.1875	0.20673076923076922	0.03365384615384615	0.17307692307692307	0.21875	0.27884615384615385	0.15384615384615385	0.33653846153846156	0.20432692307692307	0.09615384615384616"
"gi|171161|gb|AAA34469.1|	0.21686746987951808	0.18674698795180722	0.29518072289156627	0.2469879518072289	0.24096385542168675	0.20180722891566266	0.21987951807228914	0.3042168674698795	0.13253012048192772	0.19879518072289157	0.3192771084337349	0.18674698795180722	0.39457831325301207	0.12349397590361445	0.08734939759036145	0.21686746987951808	0.25903614457831325	0.22289156626506024	0.13855421686746988	0.3072289156626506	0.21084337349397592	0.3704819277108434	0.1536144578313253	0.16265060240963855	0.2680722891566265	0.23795180722891565	0.20783132530120482	0.3855421686746988	0.12048192771084337	0.19578313253012047	0.12650602409638553	0.03614457831325301	0.19879518072289157	0.22590361445783133	0.2560240963855422	0.21987951807228914	0.27710843373493976	0.25	0.12650602409638553"
"sp|P00924|ENO1_YEAST	0.25	0.19495412844036697	0.22706422018348624	0.2958715596330275	0.19036697247706422	0.20642201834862386	0.231651376146789	0.27293577981651373	0.10550458715596331	0.22018348623853212	0.2706422018348624	0.1651376146788991	0.3876146788990826	0.11697247706422019	0.07568807339449542	0.26376146788990823	0.231651376146789	0.17660550458715596	0.11467889908256881	0.3073394495412844	0.19724770642201836	0.30275229357798167	0.1834862385321101	0.1353211009174312	0.21100917431192662	0.22477064220183487	0.24311926605504589	0.30504587155963303	0.1720183486238532	0.14678899082568808	0.18807339449541285	0.022935779816513763	0.18807339449541285	0.23394495412844038	0.28440366972477066	0.1559633027522936	0.3073394495412844	0.20412844036697247	0.13761467889908258"
"sp|P00925|ENO2_YEAST	0.24770642201834864	0.2018348623853211	0.22477064220183487	0.3073394495412844	0.1834862385321101	0.18577981651376146	0.25229357798165136	0.25688073394495414	0.09403669724770643	0.20871559633027523	0.2775229357798165	0.1628440366972477	0.40825688073394495	0.10550458715596331	0.06880733944954129	0.26376146788990823	0.23623853211009174	0.17660550458715596	0.09862385321100918	0.30963302752293576	0.20412844036697247	0.29357798165137616	0.1926605504587156	0.1353211009174312	0.21100917431192662	0.22935779816513763	0.23853211009174313	0.29357798165137616	0.1834862385321101	0.1444954128440367	0.1811926605504587	0.02522935779816514	0.18577981651376146	0.231651376146789	0.29128440366972475	0.1536697247706422	0.3119266055045872	0.19954128440366972	0.13761467889908258"
"sp|P00957|SYA_ECOLI	0.24457142857142858	0.216	0.20342857142857143	0.304	0.18857142857142858	0.15657142857142858	0.23085714285714284	0.264	0.07657142857142857	0.23542857142857143	0.2662857142857143	0.176	0.40114285714285713	0.11428571428571428	0.064	0.24342857142857144	0.24914285714285714	0.1702857142857143	0.14285714285714285	0.33371428571428574	0.18171428571428572	0.2651428571428571	0.18971428571428572	0.19085714285714286	0.19542857142857142	0.24685714285714286	0.22742857142857142	0.2674285714285714	0.1737142857142857	0.20685714285714285	0.18057142857142858	0.032	0.21485714285714286	0.2342857142857143	0.248	0.152	0.3302857142857143	0.19085714285714286	0.13028571428571428"
"sp|P02359|RS7_ECOLI	0.25842696629213485	0.20786516853932585	0.21348314606741572	0.30337078651685395	0.15168539325842698	0.20786516853932585	0.2696629213483146	0.2752808988764045	0.08426966292134831	0.25280898876404495	0.23595505617977527	0.20786516853932585	0.4101123595505618	0.06741573033707865	0.056179775280898875	0.24719101123595505	0.24157303370786518	0.1797752808988764	0.14606741573033707	0.33707865168539325	0.1404494382022472	0.24719101123595505	0.20224719101123595	0.16292134831460675	0.21348314606741572	0.2303370786516854	0.24719101123595505	0.24157303370786518	0.17415730337078653	0.19101123595505617	0.24719101123595505	0.011235955056179775	0.19101123595505617	0.21348314606741572	0.2640449438202247	0.11235955056179775	0.3202247191011236	0.17415730337078653	0.14606741573033707"
"sp|P02730|B3AT_HUMAN	0.18681318681318682	0.16923076923076924	0.24615384615384617	0.17802197802197803	0.24395604395604395	0.1978021978021978	0.14615384615384616	0.3131868131868132	0.12197802197802197	0.15714285714285714	0.27802197802197803	0.15714285714285714	0.34725274725274724	0.12087912087912088	0.08571428571428572	0.1813186813186813	0.23406593406593407	0.18571428571428572	0.12637362637362637	0.2824175824175824	0.18571428571428572	0.27582417582417584	0.16593406593406593	0.16703296703296702	0.23296703296703297	0.2021978021978022	0.1824175824175824	0.256043956043956	0.13736263736263737	0.1956043956043956	0.12637362637362637	0.014285714285714285	0.17692307692307693	0.24945054945054945	0.23516483516483516	0.13626373626373625	0.22747252747252747	0.2175824175824176	0.12857142857142856"
"sp|P03069|GCN4_YEAST	0.25357142857142856	0.17857142857142858	0.21071428571428572	0.21428571428571427	0.2357142857142857	0.1357142857142857	0.18214285714285713	0.2714285714285714	0.09285714285714286	0.1357142857142857	0.32857142857142857	0.08928571428571429	0.36428571428571427	0.08928571428571429	0.03214285714285714	0.2392857142857143	0.25	0.13214285714285715	0.2	0.30357142857142855	0.15	0.3	0.17857142857142858	0.14285714285714285	0.20357142857142857	0.21428571428571427	0.23214285714285715	0.275	0.16071428571428573	0.16071428571428573	0.175	0.02142857142857143	0.22857142857142856	0.18571428571428572	0.2714285714285714	0.19285714285714287	0.2392857142857143	0.18214285714285713	0.19285714285714287"
