"#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3"
"sp|P32368|SAC1_YEAST	0.33386837881219905	0.34831460674157305	0.31781701444622795	0.39486356340288925	0.30497592295345105	0.30016051364365975	0.521669341894061	0.1926163723916533	0.2857142857142857	0.43659711075441415	0.20385232744783308	0.3595505617977527	0.5441412520064205	0.31942215088282505	0.13643659711075445	0.4446227929373997	0.2520064205457464	0.3033707865168539	0.3258426966292135	0.21829855537720708	0.4558587479935794	0.3402889245585875	0.3852327447833066	0.2744783306581059	0.3595505617977528	0.27447833065810595	0.36597110754414125	0.2969502407704655	0.42857142857142855	0.27447833065810595	0.11235955056179775	0.7752808988764045	0.1123595505617977	0.406099518459069	0.3146067415730337	0.2792937399678973	0.4317817014446228	0.33386837881219905	0.23434991974317815"
"sp|P69423|TATC_ECOLI	0.1937984496124031	0.35271317829457366	0.45348837209302323	0.28294573643410853	0.32170542635658916	0.39534883720930225	0.4108527131782946	0.20155038759689922	0.3875968992248061	0.3333333333333333	0.1744186046511628	0.492248062015504	0.4108527131782946	0.4069767441860465	0.18217054263565885	0.3062015503875969	0.24806201550387597	0.44573643410852715	0.24031007751937986	0.17054263565891473	0.5891472868217055	0.3449612403100775	0.4108527131782946	0.24418604651162795	0.49224806201550386	0.3023255813953488	0.20542635658914732	0.26744186046511625	0.4883720930232558	0.2441860465116279	0.06589147286821706	0.8488372093023255	0.0852713178294574	0.4069767441860465	0.375968992248062	0.21705426356589141	0.5465116279069767	0.1937984496124031	0.2596899224806202"
"sp|P46136|YDDG_ECOLI	0.11945392491467577	0.43686006825938567	0.44368600682593856	0.3174061433447099	0.2764505119453925	0.40614334470989755	0.47440273037542663	0.15017064846416384	0.3754266211604096	0.26621160409556316	0.24573378839590443	0.48805460750853247	0.39590443686006827	0.41638225255972694	0.1877133105802048	0.2150170648464164	0.3720136518771331	0.41296928327645055	0.15358361774744028	0.24232081911262798	0.6040955631399316	0.40273037542662116	0.3856655290102389	0.21160409556313992	0.4880546075085324	0.378839590443686	0.13310580204778166	0.34812286689419797	0.4402730375426621	0.21160409556313986	0.040955631399317405	0.9351535836177475	0.023890784982935176	0.3720136518771331	0.37542662116040953	0.2525597269624574	0.6279863481228669	0.11945392491467577	0.2525597269624573"
"sp|P0AAD8|TDCC_ECOLI	0.17155756207674944	0.3837471783295711	0.44469525959367945	0.327313769751693	0.28442437923250563	0.38826185101580135	0.45372460496614	0.17832957110609482	0.3679458239277652	0.3295711060948081	0.19187358916478556	0.4785553047404063	0.43115124153498874	0.3656884875846501	0.20316027088036115	0.2505643340857788	0.32505643340857787	0.4243792325056433	0.22121896162528218	0.20993227990970656	0.5688487584650113	0.37697516930022573	0.37020316027088035	0.252821670428894	0.4785553047404063	0.33860045146726864	0.18284424379232506	0.3295711060948081	0.417607223476298	0.2528216704288939	0.06997742663656885	0.8781038374717833	0.05191873589164786	0.36794582392776526	0.37697516930022573	0.25507900677200895	0.5620767494356659	0.17155756207674944	0.2663656884875847"
"sp|P24177|ACRD_ECOLI	0.26325940212150434	0.38862102217936356	0.3481195756991321	0.38862102217936356	0.32208293153326906	0.2892960462873674	0.5477338476374156	0.17357762777242045	0.2786885245901639	0.3857280617164899	0.23722275795564127	0.3770491803278688	0.5091610414657667	0.3741562198649952	0.11668273866923812	0.3442622950819672	0.31822565091610416	0.3375120540019287	0.28736740597878496	0.22179363548698167	0.49083895853423337	0.3982642237222758	0.3857280617164899	0.21600771456123435	0.3770491803278688	0.3490838958534233	0.27386692381870786	0.35294117647058826	0.43105110896817744	0.21600771456123424	0.07907425265188042	0.8302796528447445	0.09064609450337513	0.43587270973963355	0.29411764705882354	0.2700096432015429	0.49083895853423337	0.26325940212150434	0.24590163934426224"
"sp|P0AFR2|DAUA_ECOLI	0.1735241502683363	0.3953488372093023	0.43112701252236135	0.29159212880143115	0.3488372093023256	0.35957066189624326	0.47584973166368516	0.1771019677996422	0.3470483005366726	0.27549194991055453	0.2808586762075134	0.443649373881932	0.4150268336314848	0.4275491949910555	0.15742397137745967	0.25760286225402507	0.32379248658318427	0.41860465116279066	0.2039355992844365	0.2110912343470483	0.5849731663685152	0.41144901610017887	0.38998211091234347	0.1985688729874776	0.44364937388193204	0.36493738819320215	0.1914132379248658	0.3470483005366726	0.4543828264758497	0.1985688729874776	0.06976744186046512	0.8711985688729875	0.05903398926654735	0.44364937388193204	0.30590339892665475	0.2504472271914132	0.6082289803220036	0.1735241502683363	0.21824686940966012"
"sp|P69797|PTNAB_ECOLI	0.3188854489164087	0.3591331269349845	0.3219814241486068	0.3622291021671827	0.3993808049535604	0.238390092879257	0.5325077399380805	0.24148606811145512	0.22600619195046434	0.4241486068111455	0.23839009287925697	0.33746130030959753	0.5356037151702786	0.3715170278637771	0.09287925696594429	0.3993808049535604	0.29102167182662536	0.3095975232198143	0.30340557275541796	0.23219814241486067	0.4643962848297214	0.3931888544891641	0.39009287925696595	0.21671826625386997	0.33746130030959753	0.33126934984520123	0.33126934984520123	0.34055727554179566	0.44272445820433437	0.21671826625387003	0.12074303405572756	0.7461300309597523	0.1331269349845201	0.4520123839009288	0.29411764705882354	0.25386996904024767	0.47058823529411764	0.3188854489164087	0.21052631578947367"
"sp|P76630|YGAZ_ECOLI	0.15510204081632653	0.44081632653061226	0.40408163265306124	0.32653061224489793	0.32653061224489793	0.3469387755102042	0.5346938775510204	0.1469387755102041	0.31836734693877555	0.3142857142857143	0.2653061224489796	0.4204081632653061	0.4326530612244898	0.3795918367346939	0.18775510204081625	0.22448979591836735	0.4	0.3755102040816326	0.23673469387755103	0.19591836734693877	0.5673469387755102	0.45714285714285713	0.3306122448979592	0.21224489795918372	0.4204081632653061	0.4204081632653061	0.15918367346938783	0.3877551020408163	0.4	0.21224489795918366	0.05714285714285714	0.8979591836734694	0.04489795918367345	0.4163265306122449	0.3224489795918367	0.2612244897959184	0.5959183673469388	0.15510204081632653	0.24897959183673465"
"sp|P0AFJ7|PITA_ECOLI	0.1903807615230461	0.4228456913827655	0.38677354709418843	0.342685370741483	0.34468937875751504	0.312625250501002	0.5050100200400801	0.19839679358717435	0.29659318637274557	0.3246492985971944	0.26452905811623245	0.41082164328657317	0.45490981963927857	0.42084168336673344	0.12424849699398799	0.2725450901803607	0.35671342685370744	0.3707414829659318	0.22645290581162325	0.22845691382765532	0.5450901803607214	0.41282565130260523	0.3627254509018036	0.22444889779559124	0.41082164328657317	0.374749498997996	0.2144288577154308	0.374749498997996	0.40080160320641284	0.22444889779559113	0.0781563126252505	0.8657314629258517	0.05611222444889785	0.4408817635270541	0.30060120240480964	0.25851703406813625	0.5450901803607214	0.1903807615230461	0.2645290581162325"
"sp|P03004|DNAA_ECOLI	0.3554603854389722	0.3490364025695932	0.29550321199143464	0.38329764453961457	0.3404710920770878	0.2762312633832976	0.5781584582441114	0.15631691648822268	0.26552462526766596	0.4282655246252677	0.25267665952890794	0.3190578158458244	0.5546038543897216	0.3340471092077088	0.1113490364025696	0.44325481798715205	0.27194860813704497	0.284796573875803	0.34475374732334046	0.20985010706638116	0.4453961456102784	0.3640256959314775	0.39400428265524623	0.24197002141327628	0.31905781584582443	0.30620985010706636	0.37473233404710926	0.31263383297644537	0.44539614561027835	0.24197002141327634	0.12633832976445397	0.7558886509635975	0.1177730192719485	0.48822269807280516	0.25267665952890794	0.2591006423982869	0.4346895074946467	0.3554603854389722	0.2098501070663812"
"sp|P00550|PTM3C_ECOLI	0.2401883830455259	0.3940345368916798	0.3657770800627943	0.3704866562009419	0.32967032967032966	0.29984301412872844	0.5133437990580848	0.19309262166405022	0.29356357927786497	0.35478806907378335	0.2621664050235479	0.38304552590266877	0.49607535321821034	0.36106750392464676	0.14285714285714296	0.31868131868131866	0.3218210361067504	0.35949764521193095	0.2668759811616955	0.22919937205651492	0.5039246467817897	0.4050235478806907	0.3814756671899529	0.21350078492935637	0.38304552590266877	0.3563579277864992	0.26059654631083196	0.3579277864992151	0.42857142857142855	0.21350078492935637	0.0847723704866562	0.8194662480376766	0.09576138147566715	0.42700156985871274	0.2857142857142857	0.28728414442700156	0.5321821036106751	0.2401883830455259	0.22762951334379902"
"sp|P0AGE4|SSTT_ECOLI	0.16666666666666666	0.39855072463768115	0.4347826086956522	0.32608695652173914	0.33816425120772947	0.3357487922705314	0.49033816425120774	0.1859903381642512	0.3236714975845411	0.30917874396135264	0.24396135265700483	0.4468599033816425	0.4227053140096618	0.43478260869565216	0.142512077294686	0.2318840579710145	0.34541062801932365	0.4227053140096618	0.1956521739130435	0.22705314009661837	0.5772946859903382	0.42028985507246375	0.41304347826086957	0.16666666666666669	0.4468599033816425	0.3743961352657005	0.17874396135265702	0.35990338164251207	0.47342995169082125	0.16666666666666663	0.05555555555555555	0.9009661835748792	0.04347826086956519	0.41304347826086957	0.3140096618357488	0.2729468599033816	0.6014492753623188	0.16666666666666666	0.2318840579710145"
"sp|P0AD99|BRNQ_ECOLI	0.1252847380410023	0.44419134396355353	0.4305239179954442	0.3097949886104784	0.32801822323462415	0.36218678815489747	0.489749430523918	0.1662870159453303	0.34396355353075164	0.275626423690205	0.26651480637813213	0.4578587699316628	0.39863325740318906	0.4396355353075171	0.1617312072892939	0.21184510250569477	0.37585421412300685	0.4123006833712984	0.1776765375854214	0.22095671981776766	0.6013667425968109	0.43735763097949887	0.37813211845102507	0.18451025056947606	0.45785876993166286	0.4031890660592255	0.13895216400911165	0.3804100227790433	0.43507972665148065	0.18451025056947612	0.04328018223234624	0.9202733485193622	0.036446469248291646	0.38724373576309795	0.35990888382687924	0.25284738041002275	0.6287015945330297	0.1252847380410023	0.24601366742596806"
"sp|P04395|3MG2_ECOLI	0.2624113475177305	0.41843971631205673	0.3191489361702127	0.3120567375886525	0.35106382978723405	0.33687943262411346	0.5567375886524822	0.13829787234042554	0.3049645390070922	0.3404255319148936	0.2978723404255319	0.36170212765957444	0.48226950354609927	0.3971631205673759	0.12056737588652477	0.3900709219858156	0.32269503546099293	0.28723404255319146	0.2730496453900709	0.20921985815602837	0.5177304964539007	0.4219858156028369	0.32978723404255317	0.24822695035460995	0.3617021276595745	0.3617021276595745	0.2765957446808511	0.33687943262411346	0.4148936170212766	0.24822695035460995	0.09929078014184398	0.8085106382978723	0.09219858156028371	0.49645390070921985	0.2624113475177305	0.2411347517730496	0.5035460992907801	0.2624113475177305	0.23404255319148942"
"sp|P0ABI4|CORA_ECOLI	0.3512658227848101	0.2848101265822785	0.3639240506329114	0.38924050632911394	0.2721518987341772	0.3386075949367088	0.5474683544303798	0.12658227848101267	0.32594936708860756	0.40189873417721517	0.2088607594936709	0.389240506329114	0.5221518987341772	0.3322784810126582	0.14556962025316456	0.4272151898734177	0.22151898734177214	0.3512658227848101	0.370253164556962	0.1518987341772152	0.4778481012658228	0.310126582278481	0.43670886075949367	0.25316455696202533	0.38924050632911394	0.24367088607594936	0.36708860759493667	0.2721518987341772	0.47468354430379744	0.25316455696202533	0.0981012658227848	0.7341772151898734	0.16772151898734178	0.5031645569620253	0.25	0.24683544303797467	0.4525316455696203	0.3512658227848101	0.19620253164556967"
"sp|P0A8H3|ZUPT_ECOLI	0.13229571984435798	0.44357976653696496	0.4241245136186771	0.3151750972762646	0.3151750972762646	0.36964980544747084	0.4708171206225681	0.16731517509727625	0.3618677042801557	0.2801556420233463	0.2801556420233463	0.4396887159533074	0.41245136186770426	0.45136186770428016	0.13618677042801558	0.22178988326848248	0.36186770428015563	0.4163424124513619	0.17509727626459143	0.23735408560311283	0.5875486381322956	0.43190661478599224	0.38910505836575876	0.178988326848249	0.4396887159533074	0.41245136186770426	0.14785992217898836	0.36964980544747084	0.45136186770428016	0.178988326848249	0.038910505836575876	0.914396887159533	0.04669260700389111	0.4591439688715953	0.2529182879377432	0.28793774319066157	0.6147859922178989	0.13229571984435798	0.2529182879377432"
